encounter_id,pokemon_id,location_area_id,version,generation
11215,305,340,sapphire,generation-iii
11216,305,340,emerald,generation-iii
11217,308,340,ruby,generation-iii
11218,308,340,sapphire,generation-iii
11219,339,340,ruby,generation-iii
11220,339,340,sapphire,generation-iii
11221,339,340,emerald,generation-iii
11222,340,340,ruby,generation-iii
11223,340,340,sapphire,generation-iii
11224,340,340,emerald,generation-iii
11225,41,341,ruby,generation-iii
11226,41,341,sapphire,generation-iii
11227,41,341,emerald,generation-iii
11228,42,341,ruby,generation-iii
11229,42,341,sapphire,generation-iii
11230,42,341,emerald,generation-iii
11231,72,341,ruby,generation-iii
11232,72,341,sapphire,generation-iii
11233,72,341,emerald,generation-iii
11234,129,341,ruby,generation-iii
11235,129,341,sapphire,generation-iii
11236,129,341,emerald,generation-iii
11237,320,341,ruby,generation-iii
11238,320,341,sapphire,generation-iii
11239,320,341,emerald,generation-iii
11240,363,341,ruby,generation-iii
11241,363,341,sapphire,generation-iii
11242,363,341,emerald,generation-iii
11243,41,342,ruby,generation-iii
11244,41,342,sapphire,generation-iii
11245,41,342,emerald,generation-iii
11246,42,342,ruby,generation-iii
11247,42,342,sapphire,generation-iii
11248,42,342,emerald,generation-iii
11249,361,342,ruby,generation-iii
11250,361,342,sapphire,generation-iii
11251,361,342,emerald,generation-iii
11252,363,342,ruby,generation-iii
11253,363,342,sapphire,generation-iii
11254,363,342,emerald,generation-iii
11255,81,343,ruby,generation-iii
11256,81,343,sapphire,generation-iii
11257,81,343,emerald,generation-iii
11258,100,343,ruby,generation-iii
11259,100,343,sapphire,generation-iii
11260,100,343,emerald,generation-iii
11261,81,344,ruby,generation-iii
11262,81,344,sapphire,generation-iii
11263,81,344,emerald,generation-iii
11264,82,344,ruby,generation-iii
11265,82,344,sapphire,generation-iii
11266,82,344,emerald,generation-iii
11267,100,344,ruby,generation-iii
11268,100,344,sapphire,generation-iii
11269,100,344,emerald,generation-iii
11270,100,344,omega-ruby,generation-vi
11271,100,344,alpha-sapphire,generation-vi
11272,100,344,sun,generation-vii
11273,101,344,ruby,generation-iii
11274,101,344,sapphire,generation-iii
11275,101,344,emerald,generation-iii
11276,101,344,sun,generation-vii
11277,72,345,ruby,generation-iii
11278,72,345,sapphire,generation-iii
11279,72,345,emerald,generation-iii
11280,73,345,ruby,generation-iii
11281,73,345,sapphire,generation-iii
11282,73,345,emerald,generation-iii
11283,129,345,ruby,generation-iii
11284,129,345,sapphire,generation-iii
11285,129,345,emerald,generation-iii
11286,42,346,ruby,generation-iii
11287,42,346,sapphire,generation-iii
11288,42,346,emerald,generation-iii
11289,302,346,sapphire,generation-iii
11290,302,346,emerald,generation-iii
11291,303,346,ruby,generation-iii
11292,344,346,ruby,generation-iii
11293,344,346,sapphire,generation-iii
11294,344,346,emerald,generation-iii
11295,354,346,sapphire,generation-iii
11296,354,346,emerald,generation-iii
11297,356,346,ruby,generation-iii
11298,42,347,ruby,generation-iii
11299,42,347,sapphire,generation-iii
11300,42,347,emerald,generation-iii
11301,302,347,sapphire,generation-iii
11302,302,347,emerald,generation-iii
11303,303,347,ruby,generation-iii
11304,344,347,ruby,generation-iii
11305,344,347,sapphire,generation-iii
11306,344,347,emerald,generation-iii
11307,354,347,sapphire,generation-iii
11308,354,347,emerald,generation-iii
11309,356,347,ruby,generation-iii
11310,42,348,ruby,generation-iii
11311,42,348,sapphire,generation-iii
11312,42,348,emerald,generation-iii
11313,302,348,sapphire,generation-iii
11314,302,348,emerald,generation-iii
11315,303,348,ruby,generation-iii
11316,334,348,ruby,generation-iii
11317,334,348,sapphire,generation-iii
11318,334,348,emerald,generation-iii
11319,344,348,ruby,generation-iii
11320,344,348,sapphire,generation-iii
11321,344,348,emerald,generation-iii
11322,354,348,sapphire,generation-iii
11323,354,348,emerald,generation-iii
11324,356,348,ruby,generation-iii
11325,152,349,omega-ruby,generation-vi
11326,152,349,alpha-sapphire,generation-vi
11327,155,349,omega-ruby,generation-vi
11328,155,349,alpha-sapphire,generation-vi
11329,158,349,omega-ruby,generation-vi
11330,158,349,alpha-sapphire,generation-vi
11331,252,349,ruby,generation-iii
11332,252,349,sapphire,generation-iii
11333,252,349,emerald,generation-iii
11334,252,349,omega-ruby,generation-vi
11335,252,349,alpha-sapphire,generation-vi
11336,255,349,ruby,generation-iii
11337,255,349,sapphire,generation-iii
11338,255,349,emerald,generation-iii
11339,255,349,omega-ruby,generation-vi
11340,255,349,alpha-sapphire,generation-vi
11341,258,349,ruby,generation-iii
11342,258,349,sapphire,generation-iii
11343,258,349,emerald,generation-iii
11344,258,349,omega-ruby,generation-vi
11345,258,349,alpha-sapphire,generation-vi
11346,261,349,ruby,generation-iii
11347,261,349,sapphire,generation-iii
11348,261,349,emerald,generation-iii
11349,263,349,ruby,generation-iii
11350,263,349,sapphire,generation-iii
11351,263,349,emerald,generation-iii
11352,265,349,ruby,generation-iii
11353,265,349,sapphire,generation-iii
11354,265,349,emerald,generation-iii
11355,387,349,omega-ruby,generation-vi
11356,387,349,alpha-sapphire,generation-vi
11357,390,349,omega-ruby,generation-vi
11358,390,349,alpha-sapphire,generation-vi
11359,393,349,omega-ruby,generation-vi
11360,393,349,alpha-sapphire,generation-vi
11361,495,349,omega-ruby,generation-vi
11362,495,349,alpha-sapphire,generation-vi
11363,498,349,omega-ruby,generation-vi
11364,498,349,alpha-sapphire,generation-vi
11365,501,349,omega-ruby,generation-vi
11366,501,349,alpha-sapphire,generation-vi
11367,118,350,ruby,generation-iii
11368,118,350,sapphire,generation-iii
11369,118,350,emerald,generation-iii
11370,129,350,ruby,generation-iii
11371,129,350,sapphire,generation-iii
11372,129,350,emerald,generation-iii
11373,183,350,ruby,generation-iii
11374,183,350,sapphire,generation-iii
11375,183,350,emerald,generation-iii
11376,261,350,ruby,generation-iii
11377,261,350,sapphire,generation-iii
11378,261,350,emerald,generation-iii
11379,263,350,ruby,generation-iii
11380,263,350,sapphire,generation-iii
11381,263,350,emerald,generation-iii
11382,265,350,ruby,generation-iii
11383,265,350,sapphire,generation-iii
11384,265,350,emerald,generation-iii
11385,270,350,sapphire,generation-iii
11386,270,350,emerald,generation-iii
11387,273,350,ruby,generation-iii
11388,273,350,emerald,generation-iii
11389,280,350,ruby,generation-iii
11390,280,350,sapphire,generation-iii
11391,280,350,emerald,generation-iii
11392,283,350,ruby,generation-iii
11393,283,350,sapphire,generation-iii
11394,341,350,ruby,generation-iii
11395,341,350,sapphire,generation-iii
11396,341,350,emerald,generation-iii
11397,72,351,ruby,generation-iii
11398,72,351,sapphire,generation-iii
11399,72,351,emerald,generation-iii
11400,129,351,ruby,generation-iii
11401,129,351,sapphire,generation-iii
11402,129,351,emerald,generation-iii
11403,261,351,ruby,generation-iii
11404,261,351,sapphire,generation-iii
11405,261,351,emerald,generation-iii
11406,263,351,ruby,generation-iii
11407,263,351,sapphire,generation-iii
11408,263,351,emerald,generation-iii
11409,278,351,ruby,generation-iii
11410,278,351,sapphire,generation-iii
11411,278,351,emerald,generation-iii
11412,279,351,ruby,generation-iii
11413,279,351,sapphire,generation-iii
11414,279,351,emerald,generation-iii
11415,319,351,ruby,generation-iii
11416,319,351,sapphire,generation-iii
11417,319,351,emerald,generation-iii
11418,320,351,ruby,generation-iii
11419,320,351,sapphire,generation-iii
11420,320,351,emerald,generation-iii
11421,129,352,ruby,generation-iii
11422,129,352,sapphire,generation-iii
11423,129,352,emerald,generation-iii
11424,183,352,emerald,generation-iii
11425,261,352,emerald,generation-iii
11426,263,352,ruby,generation-iii
11427,263,352,sapphire,generation-iii
11428,265,352,ruby,generation-iii
11429,265,352,sapphire,generation-iii
11430,265,352,emerald,generation-iii
11431,276,352,ruby,generation-iii
11432,276,352,sapphire,generation-iii
11433,276,352,emerald,generation-iii
11434,278,352,ruby,generation-iii
11435,278,352,sapphire,generation-iii
11436,278,352,emerald,generation-iii
11437,279,352,ruby,generation-iii
11438,279,352,sapphire,generation-iii
11439,279,352,emerald,generation-iii
11440,72,353,ruby,generation-iii
11441,72,353,sapphire,generation-iii
11442,72,353,emerald,generation-iii
11443,129,353,ruby,generation-iii
11444,129,353,sapphire,generation-iii
11445,129,353,emerald,generation-iii
11446,278,353,ruby,generation-iii
11447,278,353,sapphire,generation-iii
11448,278,353,emerald,generation-iii
11449,279,353,ruby,generation-iii
11450,279,353,sapphire,generation-iii
11451,279,353,emerald,generation-iii
11452,320,353,ruby,generation-iii
11453,320,353,sapphire,generation-iii
11454,320,353,emerald,generation-iii
11455,72,354,ruby,generation-iii
11456,72,354,sapphire,generation-iii
11457,72,354,emerald,generation-iii
11458,129,354,ruby,generation-iii
11459,129,354,sapphire,generation-iii
11460,129,354,emerald,generation-iii
11461,278,354,ruby,generation-iii
11462,278,354,sapphire,generation-iii
11463,278,354,emerald,generation-iii
11464,279,354,ruby,generation-iii
11465,279,354,sapphire,generation-iii
11466,279,354,emerald,generation-iii
11467,320,354,ruby,generation-iii
11468,320,354,sapphire,generation-iii
11469,320,354,emerald,generation-iii
11470,72,355,ruby,generation-iii
11471,72,355,sapphire,generation-iii
11472,72,355,emerald,generation-iii
11473,129,355,ruby,generation-iii
11474,129,355,sapphire,generation-iii
11475,129,355,emerald,generation-iii
11476,278,355,ruby,generation-iii
11477,278,355,sapphire,generation-iii
11478,278,355,emerald,generation-iii
11479,279,355,ruby,generation-iii
11480,279,355,sapphire,generation-iii
11481,279,355,emerald,generation-iii
11482,320,355,ruby,generation-iii
11483,320,355,sapphire,generation-iii
11484,320,355,emerald,generation-iii
11485,72,356,ruby,generation-iii
11486,72,356,sapphire,generation-iii
11487,72,356,emerald,generation-iii
11488,129,356,ruby,generation-iii
11489,129,356,sapphire,generation-iii
11490,129,356,emerald,generation-iii
11491,278,356,ruby,generation-iii
11492,278,356,sapphire,generation-iii
11493,278,356,emerald,generation-iii
11494,279,356,ruby,generation-iii
11495,279,356,sapphire,generation-iii
11496,279,356,emerald,generation-iii
11497,320,356,ruby,generation-iii
11498,320,356,sapphire,generation-iii
11499,320,356,emerald,generation-iii
11500,72,357,ruby,generation-iii
11501,72,357,sapphire,generation-iii
11502,72,357,emerald,generation-iii
11503,129,357,ruby,generation-iii
11504,129,357,sapphire,generation-iii
11505,129,357,emerald,generation-iii
11506,278,357,ruby,generation-iii
11507,278,357,sapphire,generation-iii
11508,278,357,emerald,generation-iii
11509,279,357,ruby,generation-iii
11510,279,357,sapphire,generation-iii
11511,279,357,emerald,generation-iii
11512,320,357,ruby,generation-iii
11513,320,357,sapphire,generation-iii
11514,320,357,emerald,generation-iii
11515,43,358,ruby,generation-iii
11516,43,358,sapphire,generation-iii
11517,43,358,emerald,generation-iii
11518,72,358,ruby,generation-iii
11519,72,358,sapphire,generation-iii
11520,72,358,emerald,generation-iii
11521,129,358,ruby,generation-iii
11522,129,358,sapphire,generation-iii
11523,129,358,emerald,generation-iii
11524,261,358,emerald,generation-iii
11525,263,358,ruby,generation-iii
11526,263,358,sapphire,generation-iii
11527,278,358,ruby,generation-iii
11528,278,358,sapphire,generation-iii
11529,278,358,emerald,generation-iii
11530,279,358,ruby,generation-iii
11531,279,358,sapphire,generation-iii
11532,279,358,emerald,generation-iii
11533,309,358,ruby,generation-iii
11534,309,358,sapphire,generation-iii
11535,309,358,emerald,generation-iii
11536,311,358,ruby,generation-iii
11537,311,358,sapphire,generation-iii
11538,311,358,emerald,generation-iii
11539,312,358,ruby,generation-iii
11540,312,358,sapphire,generation-iii
11541,312,358,emerald,generation-iii
11542,316,358,ruby,generation-iii
11543,316,358,sapphire,generation-iii
11544,316,358,emerald,generation-iii
11545,320,358,ruby,generation-iii
11546,320,358,sapphire,generation-iii
11547,320,358,emerald,generation-iii
11548,27,359,ruby,generation-iii
11549,27,359,sapphire,generation-iii
11550,27,359,emerald,generation-iii
11551,74,359,ruby,generation-iii
11552,74,359,sapphire,generation-iii
11553,74,359,emerald,generation-iii
11554,118,359,ruby,generation-iii
11555,118,359,sapphire,generation-iii
11556,118,359,emerald,generation-iii
11557,129,359,ruby,generation-iii
11558,129,359,sapphire,generation-iii
11559,129,359,emerald,generation-iii
11560,183,359,ruby,generation-iii
11561,183,359,sapphire,generation-iii
11562,183,359,emerald,generation-iii
11563,283,359,ruby,generation-iii
11564,283,359,sapphire,generation-iii
11565,328,359,ruby,generation-iii
11566,328,359,sapphire,generation-iii
11567,328,359,emerald,generation-iii
11568,331,359,ruby,generation-iii
11569,331,359,sapphire,generation-iii
11570,331,359,emerald,generation-iii
11571,339,359,ruby,generation-iii
11572,339,359,sapphire,generation-iii
11573,339,359,emerald,generation-iii
11574,343,359,ruby,generation-iii
11575,343,359,sapphire,generation-iii
11576,343,359,emerald,generation-iii
11577,66,360,ruby,generation-iii
11578,66,360,sapphire,generation-iii
11579,183,360,emerald,generation-iii
11580,322,360,ruby,generation-iii
11581,322,360,sapphire,generation-iii
11582,322,360,emerald,generation-iii
11583,27,361,ruby,generation-iii
11584,27,361,sapphire,generation-iii
11585,218,361,emerald,generation-iii
11586,227,361,ruby,generation-iii
11587,227,361,sapphire,generation-iii
11588,227,361,emerald,generation-iii
11589,327,361,ruby,generation-iii
11590,327,361,sapphire,generation-iii
11591,327,361,emerald,generation-iii
11592,74,362,ruby,generation-iii
11593,74,362,sapphire,generation-iii
11594,74,362,emerald,generation-iii
11595,118,362,ruby,generation-iii
11596,118,362,sapphire,generation-iii
11597,118,362,emerald,generation-iii
11598,129,362,ruby,generation-iii
11599,129,362,sapphire,generation-iii
11600,129,362,emerald,generation-iii
11601,183,362,ruby,generation-iii
11602,183,362,sapphire,generation-iii
11603,183,362,emerald,generation-iii
11604,270,362,sapphire,generation-iii
11605,270,362,emerald,generation-iii
11606,271,362,sapphire,generation-iii
11607,271,362,emerald,generation-iii
11608,273,362,ruby,generation-iii
11609,274,362,ruby,generation-iii
11610,274,362,emerald,generation-iii
11611,283,362,ruby,generation-iii
11612,283,362,sapphire,generation-iii
11613,333,362,ruby,generation-iii
11614,333,362,sapphire,generation-iii
11615,333,362,emerald,generation-iii
11616,335,362,ruby,generation-iii
11617,336,362,sapphire,generation-iii
11618,336,362,emerald,generation-iii
11619,339,362,ruby,generation-iii
11620,339,362,sapphire,generation-iii
11621,339,362,emerald,generation-iii
11622,39,363,ruby,generation-iii
11623,39,363,sapphire,generation-iii
11624,39,363,emerald,generation-iii
11625,72,363,ruby,generation-iii
11626,72,363,sapphire,generation-iii
11627,72,363,emerald,generation-iii
11628,129,363,ruby,generation-iii
11629,129,363,sapphire,generation-iii
11630,129,363,emerald,generation-iii
11631,276,363,ruby,generation-iii
11632,276,363,sapphire,generation-iii
11633,276,363,emerald,generation-iii
11634,277,363,ruby,generation-iii
11635,277,363,sapphire,generation-iii
11636,277,363,emerald,generation-iii
11637,278,363,ruby,generation-iii
11638,278,363,sapphire,generation-iii
11639,278,363,emerald,generation-iii
11640,279,363,ruby,generation-iii
11641,279,363,sapphire,generation-iii
11642,279,363,emerald,generation-iii
11643,320,363,ruby,generation-iii
11644,320,363,sapphire,generation-iii
11645,320,363,emerald,generation-iii
11646,333,363,ruby,generation-iii
11647,333,363,sapphire,generation-iii
11648,333,363,emerald,generation-iii
11649,63,364,emerald,generation-iii
11650,261,364,emerald,generation-iii
11651,263,364,ruby,generation-iii
11652,263,364,sapphire,generation-iii
11653,276,364,ruby,generation-iii
11654,276,364,sapphire,generation-iii
11655,276,364,emerald,generation-iii
11656,290,364,ruby,generation-iii
11657,290,364,sapphire,generation-iii
11658,290,364,emerald,generation-iii
11659,293,364,ruby,generation-iii
11660,293,364,sapphire,generation-iii
11661,293,364,emerald,generation-iii
11662,300,364,ruby,generation-iii
11663,300,364,sapphire,generation-iii
11664,300,364,emerald,generation-iii
11665,43,365,ruby,generation-iii
11666,43,365,sapphire,generation-iii
11667,43,365,emerald,generation-iii
11668,118,365,ruby,generation-iii
11669,118,365,sapphire,generation-iii
11670,118,365,emerald,generation-iii
11671,129,365,ruby,generation-iii
11672,129,365,sapphire,generation-iii
11673,129,365,emerald,generation-iii
11674,183,365,ruby,generation-iii
11675,183,365,sapphire,generation-iii
11676,183,365,emerald,generation-iii
11677,261,365,emerald,generation-iii
11678,263,365,ruby,generation-iii
11679,263,365,sapphire,generation-iii
11680,273,365,emerald,generation-iii
11681,283,365,ruby,generation-iii
11682,283,365,sapphire,generation-iii
11683,313,365,ruby,generation-iii
11684,313,365,sapphire,generation-iii
11685,313,365,emerald,generation-iii
11686,314,365,ruby,generation-iii
11687,314,365,sapphire,generation-iii
11688,314,365,emerald,generation-iii
11689,315,365,ruby,generation-iii
11690,315,365,sapphire,generation-iii
11691,341,365,ruby,generation-iii
11692,341,365,sapphire,generation-iii
11693,341,365,emerald,generation-iii
11694,72,366,ruby,generation-iii
11695,72,366,sapphire,generation-iii
11696,72,366,emerald,generation-iii
11697,129,366,ruby,generation-iii
11698,129,366,sapphire,generation-iii
11699,129,366,emerald,generation-iii
11700,263,366,ruby,generation-iii
11701,263,366,sapphire,generation-iii
11702,263,366,emerald,generation-iii
11703,264,366,ruby,generation-iii
11704,264,366,sapphire,generation-iii
11705,264,366,emerald,generation-iii
11706,278,366,ruby,generation-iii
11707,278,366,sapphire,generation-iii
11708,278,366,emerald,generation-iii
11709,279,366,ruby,generation-iii
11710,279,366,sapphire,generation-iii
11711,279,366,emerald,generation-iii
11712,309,366,ruby,generation-iii
11713,309,366,sapphire,generation-iii
11714,309,366,emerald,generation-iii
11715,310,366,ruby,generation-iii
11716,310,366,sapphire,generation-iii
11717,310,366,emerald,generation-iii
11718,318,366,ruby,generation-iii
11719,318,366,sapphire,generation-iii
11720,318,366,emerald,generation-iii
11721,319,366,ruby,generation-iii
11722,319,366,sapphire,generation-iii
11723,319,366,emerald,generation-iii
11724,352,366,ruby,generation-iii
11725,352,366,sapphire,generation-iii
11726,352,366,emerald,generation-iii
11727,43,367,ruby,generation-iii
11728,43,367,sapphire,generation-iii
11729,43,367,emerald,generation-iii
11730,72,367,ruby,generation-iii
11731,72,367,sapphire,generation-iii
11732,72,367,emerald,generation-iii
11733,129,367,ruby,generation-iii
11734,129,367,sapphire,generation-iii
11735,129,367,emerald,generation-iii
11736,263,367,ruby,generation-iii
11737,263,367,sapphire,generation-iii
11738,263,367,emerald,generation-iii
11739,264,367,ruby,generation-iii
11740,264,367,sapphire,generation-iii
11741,264,367,emerald,generation-iii
11742,278,367,ruby,generation-iii
11743,278,367,sapphire,generation-iii
11744,278,367,emerald,generation-iii
11745,279,367,ruby,generation-iii
11746,279,367,sapphire,generation-iii
11747,279,367,emerald,generation-iii
11748,318,367,ruby,generation-iii
11749,318,367,sapphire,generation-iii
11750,318,367,emerald,generation-iii
11751,349,367,ruby,generation-iii
11752,349,367,sapphire,generation-iii
11753,349,367,emerald,generation-iii
11754,352,367,ruby,generation-iii
11755,352,367,sapphire,generation-iii
11756,352,367,emerald,generation-iii
11757,352,367,omega-ruby,generation-vi
11758,352,367,alpha-sapphire,generation-vi
11759,357,367,ruby,generation-iii
11760,357,367,sapphire,generation-iii
11761,357,367,emerald,generation-iii
11762,43,368,ruby,generation-iii
11763,43,368,sapphire,generation-iii
11764,43,368,emerald,generation-iii
11765,118,368,ruby,generation-iii
11766,118,368,sapphire,generation-iii
11767,118,368,emerald,generation-iii
11768,129,368,ruby,generation-iii
11769,129,368,sapphire,generation-iii
11770,129,368,emerald,generation-iii
11771,183,368,ruby,generation-iii
11772,183,368,sapphire,generation-iii
11773,183,368,emerald,generation-iii
11774,261,368,emerald,generation-iii
11775,262,368,emerald,generation-iii
11776,263,368,ruby,generation-iii
11777,263,368,sapphire,generation-iii
11778,264,368,ruby,generation-iii
11779,264,368,sapphire,generation-iii
11780,273,368,emerald,generation-iii
11781,283,368,ruby,generation-iii
11782,283,368,sapphire,generation-iii
11783,339,368,ruby,generation-iii
11784,339,368,sapphire,generation-iii
11785,339,368,emerald,generation-iii
11786,352,368,ruby,generation-iii
11787,352,368,sapphire,generation-iii
11788,352,368,emerald,generation-iii
11789,352,368,omega-ruby,generation-vi
11790,352,368,alpha-sapphire,generation-vi
11791,359,368,ruby,generation-iii
11792,359,368,sapphire,generation-iii
11793,359,368,emerald,generation-iii
11794,43,369,ruby,generation-iii
11795,43,369,sapphire,generation-iii
11796,43,369,emerald,generation-iii
11797,44,369,ruby,generation-iii
11798,44,369,sapphire,generation-iii
11799,44,369,emerald,generation-iii
11800,72,369,ruby,generation-iii
11801,72,369,sapphire,generation-iii
11802,72,369,emerald,generation-iii
11803,129,369,ruby,generation-iii
11804,129,369,sapphire,generation-iii
11805,129,369,emerald,generation-iii
11806,261,369,emerald,generation-iii
11807,262,369,emerald,generation-iii
11808,263,369,ruby,generation-iii
11809,263,369,sapphire,generation-iii
11810,264,369,ruby,generation-iii
11811,264,369,sapphire,generation-iii
11812,278,369,ruby,generation-iii
11813,278,369,sapphire,generation-iii
11814,278,369,emerald,generation-iii
11815,279,369,ruby,generation-iii
11816,279,369,sapphire,generation-iii
11817,279,369,emerald,generation-iii
11818,320,369,ruby,generation-iii
11819,320,369,sapphire,generation-iii
11820,320,369,emerald,generation-iii
11821,352,369,ruby,generation-iii
11822,352,369,sapphire,generation-iii
11823,352,369,emerald,generation-iii
11824,353,369,sapphire,generation-iii
11825,353,369,emerald,generation-iii
11826,355,369,ruby,generation-iii
11827,72,370,ruby,generation-iii
11828,72,370,sapphire,generation-iii
11829,72,370,emerald,generation-iii
11830,129,370,ruby,generation-iii
11831,129,370,sapphire,generation-iii
11832,129,370,emerald,generation-iii
11833,278,370,ruby,generation-iii
11834,278,370,sapphire,generation-iii
11835,278,370,emerald,generation-iii
11836,279,370,ruby,generation-iii
11837,279,370,sapphire,generation-iii
11838,279,370,emerald,generation-iii
11839,319,370,ruby,generation-iii
11840,319,370,sapphire,generation-iii
11841,319,370,emerald,generation-iii
11842,320,370,ruby,generation-iii
11843,320,370,sapphire,generation-iii
11844,320,370,emerald,generation-iii
11845,43,371,ruby,generation-iii
11846,43,371,sapphire,generation-iii
11847,43,371,emerald,generation-iii
11848,44,371,ruby,generation-iii
11849,44,371,sapphire,generation-iii
11850,44,371,emerald,generation-iii
11851,72,371,ruby,generation-iii
11852,72,371,sapphire,generation-iii
11853,72,371,emerald,generation-iii
11854,129,371,ruby,generation-iii
11855,129,371,sapphire,generation-iii
11856,129,371,emerald,generation-iii
11857,261,371,emerald,generation-iii
11858,262,371,emerald,generation-iii
11859,263,371,ruby,generation-iii
11860,263,371,sapphire,generation-iii
11861,264,371,ruby,generation-iii
11862,264,371,sapphire,generation-iii
11863,278,371,ruby,generation-iii
11864,278,371,sapphire,generation-iii
11865,278,371,emerald,generation-iii
11866,279,371,ruby,generation-iii
11867,279,371,sapphire,generation-iii
11868,279,371,emerald,generation-iii
11869,320,371,ruby,generation-iii
11870,320,371,sapphire,generation-iii
11871,320,371,emerald,generation-iii
11872,352,371,ruby,generation-iii
11873,352,371,sapphire,generation-iii
11874,352,371,emerald,generation-iii
11875,353,371,sapphire,generation-iii
11876,353,371,emerald,generation-iii
11877,355,371,ruby,generation-iii
11878,72,372,ruby,generation-iii
11879,72,372,sapphire,generation-iii
11880,72,372,emerald,generation-iii
11881,129,372,ruby,generation-iii
11882,129,372,sapphire,generation-iii
11883,129,372,emerald,generation-iii
11884,278,372,ruby,generation-iii
11885,278,372,sapphire,generation-iii
11886,278,372,emerald,generation-iii
11887,279,372,ruby,generation-iii
11888,279,372,sapphire,generation-iii
11889,279,372,emerald,generation-iii
11890,319,372,ruby,generation-iii
11891,319,372,sapphire,generation-iii
11892,319,372,emerald,generation-iii
11893,320,372,ruby,generation-iii
11894,320,372,sapphire,generation-iii
11895,320,372,emerald,generation-iii
11896,170,373,ruby,generation-iii
11897,170,373,sapphire,generation-iii
11898,170,373,emerald,generation-iii
11899,366,373,ruby,generation-iii
11900,366,373,sapphire,generation-iii
11901,366,373,emerald,generation-iii
11902,369,373,ruby,generation-iii
11903,369,373,sapphire,generation-iii
11904,369,373,emerald,generation-iii
11905,72,374,ruby,generation-iii
11906,72,374,sapphire,generation-iii
11907,72,374,emerald,generation-iii
11908,129,374,ruby,generation-iii
11909,129,374,sapphire,generation-iii
11910,129,374,emerald,generation-iii
11911,278,374,ruby,generation-iii
11912,278,374,sapphire,generation-iii
11913,278,374,emerald,generation-iii
11914,279,374,ruby,generation-iii
11915,279,374,sapphire,generation-iii
11916,279,374,emerald,generation-iii
11917,319,374,ruby,generation-iii
11918,319,374,sapphire,generation-iii
11919,319,374,emerald,generation-iii
11920,320,374,ruby,generation-iii
11921,320,374,sapphire,generation-iii
11922,320,374,emerald,generation-iii
11923,72,375,ruby,generation-iii
11924,72,375,sapphire,generation-iii
11925,72,375,emerald,generation-iii
11926,129,375,ruby,generation-iii
11927,129,375,sapphire,generation-iii
11928,129,375,emerald,generation-iii
11929,278,375,ruby,generation-iii
11930,278,375,sapphire,generation-iii
11931,278,375,emerald,generation-iii
11932,279,375,ruby,generation-iii
11933,279,375,sapphire,generation-iii
11934,279,375,emerald,generation-iii
11935,319,375,ruby,generation-iii
11936,319,375,sapphire,generation-iii
11937,319,375,emerald,generation-iii
11938,320,375,ruby,generation-iii
11939,320,375,sapphire,generation-iii
11940,320,375,emerald,generation-iii
11941,170,376,ruby,generation-iii
11942,170,376,sapphire,generation-iii
11943,170,376,emerald,generation-iii
11944,366,376,ruby,generation-iii
11945,366,376,sapphire,generation-iii
11946,366,376,emerald,generation-iii
11947,369,376,ruby,generation-iii
11948,369,376,sapphire,generation-iii
11949,369,376,emerald,generation-iii
11950,72,377,ruby,generation-iii
11951,72,377,sapphire,generation-iii
11952,72,377,emerald,generation-iii
11953,129,377,ruby,generation-iii
11954,129,377,sapphire,generation-iii
11955,129,377,emerald,generation-iii
11956,278,377,ruby,generation-iii
11957,278,377,sapphire,generation-iii
11958,278,377,emerald,generation-iii
11959,279,377,ruby,generation-iii
11960,279,377,sapphire,generation-iii
11961,279,377,emerald,generation-iii
11962,319,377,ruby,generation-iii
11963,319,377,sapphire,generation-iii
11964,319,377,emerald,generation-iii
11965,320,377,ruby,generation-iii
11966,320,377,sapphire,generation-iii
11967,320,377,emerald,generation-iii
11968,72,378,ruby,generation-iii
11969,72,378,sapphire,generation-iii
11970,72,378,emerald,generation-iii
11971,129,378,ruby,generation-iii
11972,129,378,sapphire,generation-iii
11973,129,378,emerald,generation-iii
11974,222,378,ruby,generation-iii
11975,222,378,sapphire,generation-iii
11976,222,378,emerald,generation-iii
11977,278,378,ruby,generation-iii
11978,278,378,sapphire,generation-iii
11979,278,378,emerald,generation-iii
11980,279,378,ruby,generation-iii
11981,279,378,sapphire,generation-iii
11982,279,378,emerald,generation-iii
11983,320,378,ruby,generation-iii
11984,320,378,sapphire,generation-iii
11985,320,378,emerald,generation-iii
11986,370,378,ruby,generation-iii
11987,370,378,sapphire,generation-iii
11988,370,378,emerald,generation-iii
11989,72,379,ruby,generation-iii
11990,72,379,sapphire,generation-iii
11991,72,379,emerald,generation-iii
11992,129,379,ruby,generation-iii
11993,129,379,sapphire,generation-iii
11994,129,379,emerald,generation-iii
11995,278,379,ruby,generation-iii
11996,278,379,sapphire,generation-iii
11997,278,379,emerald,generation-iii
11998,279,379,ruby,generation-iii
11999,279,379,sapphire,generation-iii
12000,279,379,emerald,generation-iii
12001,319,379,ruby,generation-iii
12002,319,379,sapphire,generation-iii
12003,319,379,emerald,generation-iii
12004,320,379,ruby,generation-iii
12005,320,379,sapphire,generation-iii
12006,320,379,emerald,generation-iii
12007,321,379,ruby,generation-iii
12008,321,379,sapphire,generation-iii
12009,321,379,emerald,generation-iii
12010,72,380,ruby,generation-iii
12011,72,380,sapphire,generation-iii
12012,72,380,emerald,generation-iii
12013,129,380,ruby,generation-iii
12014,129,380,sapphire,generation-iii
