location_area_id,location_area_name,location_name,region,region_map_url,location_type
414,mt-ember-area,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
415,mt-ember-cave,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
416,mt-ember-inside,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
417,mt-ember-1f-cave-behind-team-rocket,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
418,mt-ember-b1f,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
419,mt-ember-b2f,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
420,mt-ember-b3f,mt-ember,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
421,berry-forest-area,berry-forest,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
422,icefall-cave-entrance,icefall-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
423,icefall-cave-1f,icefall-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
424,icefall-cave-b1f,icefall-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
425,icefall-cave-waterfall,icefall-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
426,pattern-bush-area,pattern-bush,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
427,lost-cave-room-1,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
428,lost-cave-room-2,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
429,lost-cave-room-3,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
430,lost-cave-room-4,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
431,lost-cave-room-5,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
432,lost-cave-room-6,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
433,lost-cave-room-7,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
434,lost-cave-room-8,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
435,lost-cave-room-9,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
436,lost-cave-room-10,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
437,lost-cave-item-rooms,lost-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
438,kindle-road-area,kindle-road,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
439,treasure-beach-area,treasure-beach,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
440,cape-brink-area,cape-brink,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
441,bond-bridge-area,bond-bridge,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
442,three-isle-port-area,three-isle-port,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
443,resort-gorgeous-area,resort-gorgeous,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
444,water-labyrinth-area,water-labyrinth,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
445,five-isle-meadow-area,five-isle-meadow,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
446,memorial-pillar-area,memorial-pillar,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
447,outcast-island-area,outcast-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
448,green-path-area,green-path,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
449,water-path-area,water-path,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
450,ruin-valley-area,ruin-valley,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
451,trainer-tower-area,trainer-tower,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,special
452,canyon-entrance-area,canyon-entrance,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
453,sevault-canyon-area,sevault-canyon,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
454,tanoby-ruins-area,tanoby-ruins,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
455,one-island-area,one-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
456,four-island-area,four-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
457,five-island-area,five-island,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
458,kanto-altering-cave-a,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
459,kanto-altering-cave-b,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
460,kanto-altering-cave-c,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
461,kanto-altering-cave-d,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
462,kanto-altering-cave-e,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
463,kanto-altering-cave-f,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
464,kanto-altering-cave-g,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
465,kanto-altering-cave-h,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
466,kanto-altering-cave-i,kanto-altering-cave,kanto,https://upload.wikimedia.org/wikipedia/commons/6/6b/Kanto_Map.png,geographic
467,striaton-city-area,striaton-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
468,driftveil-city-area,driftveil-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
469,icirrus-city-area,icirrus-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
470,dreamyard-area,dreamyard,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
471,dreamyard-b1f,dreamyard,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
472,pinwheel-forest-outside,pinwheel-forest,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
473,pinwheel-forest-inside,pinwheel-forest,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
474,desert-resort-entrance,desert-resort,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
475,desert-resort-area,desert-resort,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
476,relic-castle-a,relic-castle,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
477,relic-castle-b,relic-castle,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
478,relic-castle-c,relic-castle,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
479,relic-castle-d,relic-castle,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
480,cold-storage-area,cold-storage,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
481,chargestone-cave-1f,chargestone-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
482,chargestone-cave-b1f,chargestone-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
483,chargestone-cave-b2f,chargestone-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
484,twist-mountain-b1f-3f,twist-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
485,dragonspiral-tower-entrance,dragonspiral-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
486,dragonspiral-tower-outside,dragonspiral-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
487,dragonspiral-tower-1f,dragonspiral-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
488,dragonspiral-tower-2f,dragonspiral-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
489,unova-victory-road-outside,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
490,unova-victory-road-unknown-area-53,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
491,unova-victory-road-unknown-area-54,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
492,unova-victory-road-unknown-area-55,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
493,unova-victory-road-4f-middle-room,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
494,unova-victory-road-unknown-area-57,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
495,unova-victory-road-1f-unknown-room,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
496,unova-victory-road-unknown-area-59,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
497,unova-victory-road-unknown-area-60,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
498,unova-victory-road-unknown-area-61,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
499,unova-victory-road-unknown-area-62,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
500,unova-victory-road-unknown-area-63,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
501,unova-victory-road-unknown-area-64,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
502,unova-victory-road-unknown-area-65,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
503,unova-victory-road-unknown-area-66,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
504,trial-chamber-area,trial-chamber,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
505,giant-chasm-outside,giant-chasm,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
506,giant-chasm-area,giant-chasm,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
507,giant-chasm-forest,giant-chasm,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
508,giant-chasm-forest-cave,giant-chasm,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
509,p2-laboratory-area,p2-laboratory,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
510,undella-bay-area,undella-bay,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
511,driftveil-drawbridge-area,driftveil-drawbridge,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
512,village-bridge-area,village-bridge,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
513,marvelous-bridge-area,marvelous-bridge,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
514,unova-route-1-area,unova-route-1,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
515,unova-route-2-area,unova-route-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
516,unova-route-3-area,unova-route-3,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
517,wellspring-cave-area,wellspring-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
518,unova-route-4-area,unova-route-4,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
519,unova-route-5-area,unova-route-5,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
520,unova-route-6-area,unova-route-6,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
521,mistralton-cave-area,mistralton-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
522,guidance-chamber-area,guidance-chamber,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
523,unova-route-7-area,unova-route-7,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
524,celestial-tower-2f,celestial-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
525,celestial-tower-3f,celestial-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
526,celestial-tower-4f,celestial-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
527,celestial-tower-5f,celestial-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
528,unova-route-8-area,unova-route-8,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
529,moor-of-icirrus-area,moor-of-icirrus,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
530,unova-route-9-area,unova-route-9,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
531,challengers-cave-1f,challengers-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
532,challengers-cave-b1f,challengers-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
533,challengers-cave-b2f,challengers-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
534,unova-route-10-area,unova-route-10,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
535,unova-route-10-victory-road-gate,unova-route-10,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
536,unova-route-11-area,unova-route-11,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
537,unova-route-12-area,unova-route-12,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
538,unova-route-13-area,unova-route-13,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
539,unova-route-14-area,unova-route-14,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
540,abundant-shrine-area,abundant-shrine,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
541,unova-route-15-area,unova-route-15,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
542,unova-route-16-area,unova-route-16,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
543,lostlorn-forest-area,lostlorn-forest,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
544,unova-route-18-area,unova-route-18,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
545,undella-town-area,undella-town,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
546,unova-route-17-area,unova-route-17,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
547,castelia-city-area,castelia-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
548,aspertia-city-area,aspertia-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
549,virbank-city-area,virbank-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
550,humilau-city-area,humilau-city,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
551,unova-victory-road-7f,unova-victory-road,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
552,unova-victory-road-2-unknown-area-71,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
553,unova-victory-road-2-unknown-area-72,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
554,unova-victory-road-2-unknown-area-73,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
555,unova-victory-road-2-unknown-area-74,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
556,unova-victory-road-2-unknown-area-75,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
557,unova-victory-road-2-unknown-area-76,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
558,unova-victory-road-2-unknown-area-77,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
559,unova-victory-road-2-unknown-area-78,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
560,unova-victory-road-2-unknown-area-79,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
561,unova-victory-road-2-unknown-area-80,unova-victory-road-2,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
562,castelia-sewers-area,castelia-sewers,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
563,castelia-sewers-unknown-area-38,castelia-sewers,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
564,floccesy-ranch-outer,floccesy-ranch,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
565,floccesy-ranch-inner,floccesy-ranch,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
566,virbank-complex-outer,virbank-complex,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
567,virbank-complex-inner,virbank-complex,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
568,reversal-mountain-unknown-area-48,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
569,reversal-mountain-unknown-area-49,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
570,reversal-mountain-unknown-area-50,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
571,reversal-mountain-unknown-area-51,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
572,reversal-mountain-unknown-area-52,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
573,reversal-mountain-unknown-area-53,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
574,reversal-mountain-unknown-area-54,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
575,reversal-mountain-unknown-area-55,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
576,reversal-mountain-unknown-area-56,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
577,reversal-mountain-unknown-area-57,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
578,reversal-mountain-unknown-area-58,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
579,reversal-mountain-unknown-area-59,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
580,reversal-mountain-unknown-area-60,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
581,strange-house-1f,strange-house,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
582,strange-house-b1f,strange-house,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
583,relic-passage-castelia-sewers-entrance,relic-passage,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
584,relic-passage-relic-castle-entrance,relic-passage,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
585,relic-passage-pwt-entrance,relic-passage,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
586,clay-tunnel-area,clay-tunnel,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
587,underground-ruins-area,underground-ruins,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
588,rocky-mountain-room-area,rocky-mountain-room,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
589,glacier-room-area,glacier-room,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
590,iron-room-area,iron-room,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
591,seaside-cave-1f,seaside-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
592,seaside-cave-b1f,seaside-cave,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
593,nature-sanctuary-area,nature-sanctuary,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
594,unova-route-19-area,unova-route-19,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
595,unova-route-20-area,unova-route-20,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
596,unova-route-22-area,unova-route-22,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
597,unova-route-23-area,unova-route-23,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
598,unova-route-21-area,unova-route-21,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
599,couriway-town-area,couriway-town,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
600,ambrette-town-area,ambrette-town,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
601,cyllage-city-area,cyllage-city,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
602,shalour-city-area,shalour-city,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
603,laverre-city-area,laverre-city,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
604,kalos-route-2-area,kalos-route-2,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
605,kalos-route-3-area,kalos-route-3,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
606,kalos-route-4-area,kalos-route-4,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
607,kalos-route-5-area,kalos-route-5,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
608,kalos-route-6-area,kalos-route-6,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
609,kalos-route-7-area,kalos-route-7,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
610,kalos-route-8-area,kalos-route-8,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
611,kalos-route-9-area,kalos-route-9,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
612,kalos-route-10-area,kalos-route-10,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
613,kalos-route-11-area,kalos-route-11,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
614,kalos-route-12-area,kalos-route-12,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
615,kalos-route-13-area,kalos-route-13,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
616,kalos-route-14-area,kalos-route-14,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
617,kalos-route-15-area,kalos-route-15,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
618,kalos-route-16-area,kalos-route-16,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
619,kalos-route-17-area,kalos-route-17,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
620,kalos-route-18-area,kalos-route-18,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
621,kalos-route-19-area,kalos-route-19,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
622,kalos-route-20-area,kalos-route-20,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
623,kalos-route-21-area,kalos-route-21,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
624,kalos-route-22-area,kalos-route-22,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
625,santalune-forest-area,santalune-forest,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
626,parfum-palace-area,parfum-palace,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
627,glittering-cave-unknown-area-303,glittering-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
628,glittering-cave-unknown-area-304,glittering-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
629,reflection-cave-unknown-area-305,reflection-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
630,reflection-cave-unknown-area-306,reflection-cave,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
